"","species","treatment","id","a","b","c","type","per10","per50","per90"
"710","Bepa","defol2","Bepa_defol2_B3_R13",49.9999991867006,289.626485438984,-1.89460842624241,"Percentage",293.789365637552,289.626485438984,285.463605240416
"711","Bepa","defol2","Bepa_defol2_B3_R14",58.2927029223995,296.732112387303,-4.38335343335233,"Percentage",306.363324282216,296.732112387303,287.100900492391
"712","Bepa","defol2","Bepa_defol2_B3_R15",39.9999976664628,289.306925035734,-2.09985210689954,"Percentage",293.920771693785,289.306925035734,284.693078377683
"713","Quma","Con","Quma_Con_B2_R6",100.12424754956,318.611260504889,-11.8788344471263,"Percentage",344.711727502223,318.611260504889,292.510793507555
"714","Quma","Con","Quma_Con_B2_R7",96.8603231589305,296.465081251103,-4.75694594961385,"Percentage",306.917159804655,296.465081251103,286.013002697552
"715","Quma","Con","Quma_Con_B2_R8",90.1769253600094,275.995486397316,-3.6916340521852,"Percentage",284.106835467309,275.995486397316,267.884137327323
"716","Quma","Con","Quma_Con_B2_R9",100.954277684872,279.967954391191,-4.78570860398875,"Percentage",290.483230955844,279.967954391191,269.452677826537
"717","Quma","Con","Quma_Con_B2_R10",97.5814213737696,278.338040611099,-3.73724425246925,"Percentage",286.549605534133,278.338040611099,270.126475688065
"718","Quma","Con","Quma_Con_B3_R11",88.212623958181,276.075138235434,-4.99846123635857,"Percentage",287.057880112824,276.075138235434,265.092396358045
"719","Quma","Con","Quma_Con_B3_R12",96.7469699160092,273.257258285082,-3.55798895465701,"Percentage",281.074959062146,273.257258285082,265.439557508019
"720","Quma","Con","Quma_Con_B3_R13",90.4636246619859,271.861575054046,-3.29725612158433,"Percentage",279.106387242163,271.861575054046,264.616762865929
"721","Quma","Con","Quma_Con_B3_R14",95.0031122427361,274.445759597143,-4.11138765809266,"Percentage",283.479401606461,274.445759597143,265.412117587825
"722","Quma","Con","Quma_Con_B3_R15",93.3913709994314,273.094958643319,-5.35876694871851,"Percentage",284.86937308726,273.094958643319,261.320544199377
"723","Quma","Dro1","Quma_Dro1_B2_R6",97.553126640753,278.334851839034,-3.71669297273476,"Percentage",286.501260985139,278.334851839034,270.168442692928
"724","Quma","Dro1","Quma_Dro1_B2_R7",95.8580915074293,273.997060537605,-4.853818473993,"Percentage",284.661989782591,273.997060537605,263.332131292619
"725","Quma","Dro1","Quma_Dro1_B2_R8",101.353348722747,295.779601112103,-9.26666692000239,"Percentage",316.140549418721,295.779601112103,275.418652805486
"726","Quma","Dro1","Quma_Dro1_B2_R9",98.5445302598771,285.861291274329,-3.93431163300361,"Percentage",294.505857489264,285.861291274329,277.216725059394
"727","Quma","Dro1","Quma_Dro1_B2_R10",93.4540397533529,290.39711109451,-3.16822617974087,"Percentage",297.358415523197,290.39711109451,283.435806665824
"728","Quma","Dro1","Quma_Dro1_B3_R11",96.635269742298,269.039201777472,-5.11736089925428,"Percentage",280.283192916412,269.039201777472,257.795210638531
"729","Quma","Dro1","Quma_Dro1_B3_R12",90.6890256479548,264.947542733773,-2.40279498435859,"Percentage",270.227022927706,264.947542733773,259.66806253984
"730","Quma","Dro1","Quma_Dro1_B3_R13",95.6469773415621,273.848465976939,-5.99117646871296,"Percentage",287.012426161154,273.848465976939,260.684505792725
"731","Quma","Dro1","Quma_Dro1_B3_R14",96.9068527713264,265.334543061749,-3.3107999080269,"Percentage",272.609113990308,265.334543061749,258.05997213319
"732","Quma","Dro1","Quma_Dro1_B3_R15",84.4683473718038,259.130885902001,-4.34075568565062,"Percentage",268.668500978725,259.130885902001,249.593270825278
"733","Quma","Dro2","Quma_Dro2_B2_R6",88.7676260916179,285.877711092823,-10.6412753520146,"Percentage",309.258982830472,285.877711092823,262.496439355175
"734","Quma","Dro2","Quma_Dro2_B2_R7",95.420028193776,286.177954627487,-6.17716345734394,"Percentage",299.750569994186,286.177954627487,272.605339260788
"735","Quma","Dro2","Quma_Dro2_B2_R8",95.4195290774329,277.842391244835,-4.1630772497828,"Percentage",286.989606895407,277.842391244835,268.695175594263
"736","Quma","Dro2","Quma_Dro2_B2_R9",96.0156186585942,280.603639816427,-4.4709256337206,"Percentage",290.427267502281,280.603639816427,270.780012130574
"737","Quma","Dro2","Quma_Dro2_B2_R10",59.3984264291285,255.924655577754,-13.5019143974046,"Percentage",285.591393732821,255.924655577754,226.257917422687
"738","Quma","Dro2","Quma_Dro2_B3_R11",93.8743093010196,262.194723219024,-5.56079777847361,"Percentage",274.413044767483,262.194723219024,249.976401670566
"739","Quma","Dro2","Quma_Dro2_B3_R12",89.8492500974633,273.88024194693,-3.40785787592184,"Percentage",281.368071027974,273.88024194693,266.392412865886
"740","Quma","Dro2","Quma_Dro2_B3_R14",89.0477067049965,255.104189391584,-13.78847346817,"Percentage",285.400562179796,255.104189391584,224.807816603372
"741","Quma","Dro3","Quma_Dro3_B2_R7",89.4175561238682,299.949521032017,-8.67416206350059,"Percentage",319.008603105738,299.949521032017,280.890438958296
"742","Quma","Dro3","Quma_Dro3_B2_R8",98.0173078505336,294.713424226605,-11.1962803213765,"Percentage",319.314166523479,294.713424226605,270.11268192973
"743","Quma","Dro3","Quma_Dro3_B2_R9",91.0338878292549,277.30607274195,-3.98865750236716,"Percentage",286.070049036727,277.30607274195,268.542096447172
"744","Quma","Dro3","Quma_Dro3_B2_R10",86.0000142004092,273.926272436292,-6.04288721204991,"Percentage",287.203852736679,273.926272436292,260.648692135905
"745","Quma","Dro3","Quma_Dro3_B3_R12",90.8557901344016,275.014408668371,-3.83432853372623,"Percentage",283.439289560256,275.014408668371,266.589527776486
"746","Quma","Dro3","Quma_Dro3_B3_R13",74.1713673397157,266.361447792962,-9.91103522177858,"Percentage",288.138217969099,266.361447792962,244.584677616825
"747","Quma","Dro3","Quma_Dro3_B3_R15",83.6899317261365,283.108821683402,-7.87104938489779,"Percentage",300.403284841326,283.108821683402,265.814358525477
"748","Quma","defol1","Quma_defol1_B2_R6",71.0319507882399,300.582985473294,-4.01667286160351,"Percentage",309.408517803928,300.582985473294,291.757453142659
"749","Quma","defol1","Quma_defol1_B2_R7",60.1820928589806,298.557021363389,-2.27361389693193,"Percentage",303.552661697101,298.557021363389,293.561381029677
"750","Quma","defol1","Quma_defol1_B2_R8",86.8323174119683,297.851103453305,-3.2888769774063,"Percentage",305.077504779897,297.851103453305,290.624702126712
"751","Quma","defol1","Quma_defol1_B2_R9",90.0024985392182,287.73225120132,-3.28745893321574,"Percentage",294.955536766365,287.73225120132,280.508965636275
"752","Quma","defol1","Quma_defol1_B2_R10",70.4653976130852,304.202696548754,-4.09129608583431,"Percentage",313.192192861708,304.202696548754,295.213200235799
"753","Quma","defol1","Quma_defol1_B3_R11",69.9592285201559,293.620438273008,-3.67132828656804,"Percentage",301.687171015725,293.620438273008,285.553705530291
"754","Quma","defol1","Quma_defol1_B3_R12",69.9891797819627,290.377637828619,-3.67691844447312,"Percentage",298.456653403676,290.377637828619,282.298622253562
"755","Quma","defol1","Quma_defol1_B3_R13",69.9995239684628,289.631293318249,-2.87137625645674,"Percentage",295.940351799715,289.631293318249,283.322234836782
"756","Quma","defol1","Quma_defol1_B3_R14",60.0001524757296,284.952719761502,-2.95360062175045,"Percentage",291.442443639248,284.952719761502,278.462995883757
"757","Quma","GS_ext","Quma_GS_ext_B2_R6",91.4787277740235,278.506611103416,-4.55089236496141,"Percentage",288.505943656521,278.506611103416,268.507278550311
"758","Quma","GS_ext","Quma_GS_ext_B2_R7",94.06255760463,279.151376100061,-5.76648315577722,"Percentage",291.82163461473,279.151376100061,266.481117585392
"759","Quma","GS_ext","Quma_GS_ext_B2_R8",94.2760026211988,283.24702052183,-4.87173898595184,"Percentage",293.95132515613,283.24702052183,272.54271588753
"760","Quma","GS_ext","Quma_GS_ext_B2_R9",94.6510400830003,285.770995071029,-7.3196266710977,"Percentage",301.853858689691,285.770995071029,269.688131452368
"761","Quma","GS_ext","Quma_GS_ext_B2_R10",76.0209310950928,279.806468866414,-3.09360082225276,"Percentage",286.603804625536,279.806468866414,273.009133107293
"762","Quma","GS_ext","Quma_GS_ext_B3_R11",98.1552699999328,274.12695133178,-4.7095643448116,"Percentage",284.474921858746,274.12695133178,263.778980804813
"763","Quma","GS_ext","Quma_GS_ext_B3_R12",92.7165361545986,271.621744472532,-3.4696385298639,"Percentage",279.245319524821,271.621744472532,263.998169420242
"764","Quma","GS_ext","Quma_GS_ext_B3_R13",93.5844167416786,273.090015787396,-5.44538189793439,"Percentage",285.05474272652,273.090015787396,261.125288848273
"765","Quma","GS_ext","Quma_GS_ext_B3_R14",96.8661193576033,268.583043236564,-4.16342022357985,"Percentage",277.731012477592,268.583043236564,259.435073995536
"766","Quma","GS_ext","Quma_GS_ext_B3_R15",93.4770509891041,268.770386772068,-3.6513565641784,"Percentage",276.793237155499,268.770386772068,260.747536388637
"767","Quma","GS_ext_heat","Quma_GS_ext_heat_B2_R6",96.8366059740965,283.088016458326,-5.70353458389097,"Percentage",295.619962823738,283.088016458326,270.556070092913
"768","Quma","GS_ext_heat","Quma_GS_ext_heat_B2_R7",95.0740893546373,290.086373837945,-5.25320354473388,"Percentage",301.628841776184,290.086373837945,278.543905899706
"769","Quma","GS_ext_heat","Quma_GS_ext_heat_B2_R8",75.3706684782635,271.596226360422,-11.2858176176504,"Percentage",296.393702205258,271.596226360422,246.798750515587
"770","Quma","GS_ext_heat","Quma_GS_ext_heat_B2_R9",96.312967901644,276.454282395004,-4.11945059909057,"Percentage",285.505640496448,276.454282395004,267.40292429356
"771","Quma","GS_ext_heat","Quma_GS_ext_heat_B2_R10",97.6730668797404,288.756577143583,-4.12045370859338,"Percentage",297.81013930188,288.756577143583,279.703014985285
"772","Quma","GS_ext_heat","Quma_GS_ext_heat_B3_R11",96.4038068310044,287.508879796275,-6.47825769752697,"Percentage",301.743066827599,287.508879796275,273.274692764951
"773","Quma","GS_ext_heat","Quma_GS_ext_heat_B3_R12",95.1785856417261,284.309027640661,-5.15391295968913,"Percentage",295.633331865141,284.309027640661,272.98472341618
"774","Quma","GS_ext_heat","Quma_GS_ext_heat_B3_R13",93.990090112026,287.019169209101,-4.46903281481058,"Percentage",296.838637946725,287.019169209101,277.199700471477
"775","Quma","GS_ext_heat","Quma_GS_ext_heat_B3_R14",97.0315800476844,282.731187102703,-4.83313883638724,"Percentage",293.350678539691,282.731187102703,272.111695665714
"776","Quma","GS_ext_heat","Quma_GS_ext_heat_B3_R15",96.5108695223164,289.283343044758,-6.42476137297788,"Percentage",303.399986636985,289.283343044758,275.16669945253
"777","Quma","con_heat","Quma_con_heat_B2_R6",81.4772660014152,280.963421006714,-3.50263288578567,"Percentage",288.659492068748,280.963421006714,273.267349944679
"778","Quma","con_heat","Quma_con_heat_B2_R7",94.4994817085613,273.285478767921,-3.86843858473583,"Percentage",281.785307102218,273.285478767921,264.785650433624
"779","Quma","con_heat","Quma_con_heat_B2_R8",94.4311290330291,280.974473136093,-2.91602491314113,"Percentage",287.381634743371,280.974473136093,274.567311528814
"780","Quma","con_heat","Quma_con_heat_B2_R9",86.7763759356078,281.707823780553,-2.74579792941881,"Percentage",287.740958475471,281.707823780553,275.674689085635
"781","Quma","con_heat","Quma_con_heat_B2_R10",100.085716497993,298.627052471537,-9.73355848765809,"Percentage",320.013866405559,298.627052471537,277.240238537515
"782","Quma","con_heat","Quma_con_heat_B3_R12",94.5977678922239,280.772079831883,-4.44671556868675,"Percentage",290.542512567825,280.772079831883,271.001647095941
"783","Quma","con_heat","Quma_con_heat_B3_R14",94.7509339975182,289.771231416506,-3.03133060713601,"Percentage",296.431745528537,289.771231416506,283.110717304476
"784","Quma","defol2","Quma_defol2_B2_R6",80.9706060711718,311.418839347201,-7.3194459596635,"Percentage",327.501305902258,311.418839347201,295.336372792144
"785","Quma","defol2","Quma_defol2_B2_R8",51.691455582636,299.461175247886,-5.28222943572301,"Percentage",311.067419587186,299.461175247886,287.854930908587
"786","Quma","defol2","Quma_defol2_B3_R11",60.6410161522712,304.5713457163,-4.7916654592431,"Percentage",315.099710829722,304.5713457163,294.042980602878
"787","Quma","defol2","Quma_defol2_B3_R12",50.6380624369091,295.339953120547,-7.40162979651688,"Percentage",311.602996021798,295.339953120547,279.076910219296
"788","Quma","defol2","Quma_defol2_B3_R13",40.7127975028801,302.337260455732,-4.92564555413609,"Percentage",313.160009926526,302.337260455732,291.514510984937
"789","Quma","defol2","Quma_defol2_B3_R14",40.3521182183544,296.969138731171,-2.49632652361196,"Percentage",302.454128721908,296.969138731171,291.484148740435
"790","Quma","defol2","Quma_defol2_B3_R15",71.7100435161456,302.317508439716,-5.66512470215151,"Percentage",314.765059668958,302.317508439716,289.869957210474
"791","Quma","Con","Quma_Con_B1_R1",93.8371342341561,289.602974302542,-7.53803338414157,"Percentage",306.165726518959,289.602974302542,273.040222086126
"792","Quma","Con","Quma_Con_B1_R2",91.8917492610182,290.164566069809,-5.74343161586296,"Percentage",302.784175174433,290.164566069809,277.544956965185
"793","Quma","Con","Quma_Con_B1_R3",91.7960499758125,279.635602958572,-2.56884749696823,"Percentage",285.279937814339,279.635602958572,273.991268102805
"794","Quma","Con","Quma_Con_B1_R4",94.1063209344166,291.009904817817,-7.12487039457143,"Percentage",306.664845159104,291.009904817817,275.354964476529
"795","Quma","Con","Quma_Con_B1_R5",94.7350084371458,284.804993419634,-5.95085126052825,"Percentage",297.880350065339,284.804993419634,271.729636773929
"796","Quma","Dro1","Quma_Dro1_B1_R1",91.9609113329403,289.113681294899,-4.34012437921889,"Percentage",298.649909249615,289.113681294899,279.577453340184
"797","Quma","Dro1","Quma_Dro1_B1_R2",20.375236501566,298.840530487801,-5.95384012375752,"Percentage",311.922454337251,298.840530487801,285.75860663835
"798","Quma","Dro1","Quma_Dro1_B1_R3",84.5805405070662,269.324468232727,-6.06414524851168,"Percentage",282.648757213294,269.324468232727,256.000179252161
"799","Quma","Dro1","Quma_Dro1_B1_R4",91.992050400797,280.721430594146,-4.89881236657212,"Percentage",291.485221525737,280.721430594146,269.957639662555
"800","Quma","Dro1","Quma_Dro1_B1_R5",89.0813388063622,280.254952181684,-3.52767658886544,"Percentage",288.006049883633,280.254952181684,272.503854479735
"801","Quma","Dro2","Quma_Dro2_B1_R2",92.5071019840742,291.366194330456,-6.87998284857668,"Percentage",306.483061737,291.366194330456,276.249326923912
"802","Quma","Dro2","Quma_Dro2_B1_R4",96.6963847531232,279.645127559377,-3.49826238084065,"Percentage",287.331595640531,279.645127559377,271.958659478223
"803","Quma","Dro2","Quma_Dro2_B1_R5",40.3941010669231,282.465064913735,-3.96679165481568,"Percentage",291.180997030868,282.465064913735,273.749132796602
"804","Quma","Dro3","Quma_Dro3_B1_R1",89.3529701572478,283.890795061319,-5.7302319412678,"Percentage",296.48140151651,283.890795061319,271.300188606129
"805","Quma","Dro3","Quma_Dro3_B1_R2",90.633672457454,282.29596213939,-4.16538052855636,"Percentage",291.448238610692,282.29596213939,273.143685668089
"806","Quma","Dro3","Quma_Dro3_B1_R3",93.5844167416786,273.090015787396,-5.44538189793439,"Percentage",285.05474272652,273.090015787396,261.125288848273
"807","Quma","Dro3","Quma_Dro3_B1_R4",95.6391920981596,283.649962215115,-8.7415484999061,"Percentage",302.857107423085,283.649962215115,264.442817007145
"808","Quma","Dro3","Quma_Dro3_B1_R5",91.4116561591683,278.374077619973,-3.65441206275962,"Percentage",286.403641619982,278.374077619973,270.344513619964
"809","Quma","Dro4","Quma_Dro4_B1_R4",2.1119794909981,305.770104604943,-4.6542180543698,"Percentage",315.996466902286,305.770104604943,295.5437423076
"810","Quma","defol1","Quma_defol1_B1_R1",60.7847717239817,299.337289655249,-3.48544737451038,"Percentage",306.995600289535,299.337289655249,291.678979020963
"811","Quma","defol1","Quma_defol1_B1_R2",79.9291606313811,293.400567776074,-3.2578141725706,"Percentage",300.558717144441,293.400567776074,286.242418407708
"812","Quma","defol1","Quma_defol1_B1_R3",79.610259652678,294.955002158888,-3.86952906425039,"Percentage",303.457226521576,294.955002158888,286.4527777962
"813","Quma","defol1","Quma_defol1_B1_R4",90.9832360344996,312.908253722462,-7.55284371565991,"Percentage",329.503547563289,312.908253722462,296.312959881635
"814","Quma","defol1","Quma_defol1_B1_R5",91.466716927206,335.944448332736,-22.6911320040312,"Percentage",385.801961259574,335.944448332736,286.086935405899
"815","Quma","GS_ext","Quma_GS_ext_B1_R1",93.6231950104589,301.790174723456,-8.29929921989383,"Percentage",320.025598944074,301.790174723456,283.554750502838
"816","Quma","GS_ext","Quma_GS_ext_B1_R2",90.6097471915453,289.309724906097,-4.13941459513516,"Percentage",298.404948390312,289.309724906097,280.214501421882
"817","Quma","GS_ext","Quma_GS_ext_B1_R3",93.1700953078961,287.426067199717,-4.90105935437125,"Percentage",298.194795268125,287.426067199717,276.657339131309
"818","Quma","GS_ext","Quma_GS_ext_B1_R4",90.7602585289003,280.0533211681,-3.71484614902442,"Percentage",288.215672427759,280.0533211681,271.890969908441
"819","Quma","GS_ext","Quma_GS_ext_B1_R5",91.6706400617736,281.228903804869,-2.76240557882657,"Percentage",287.298529235238,281.228903804869,275.159278374501
"820","Quma","GS_ext_heat","Quma_GS_ext_heat_B1_R1",97.0617723516081,295.099410328695,-8.08133926788483,"Percentage",312.855927585884,295.099410328695,277.342893071506
"821","Quma","GS_ext_heat","Quma_GS_ext_heat_B1_R2",94.2833585708032,283.091800206732,-3.08605439231231,"Percentage",289.872554764517,283.091800206732,276.311045648947
"822","Quma","GS_ext_heat","Quma_GS_ext_heat_B1_R3",94.8290725039045,286.211666647874,-3.64621320142875,"Percentage",294.223215908261,286.211666647874,278.200117387487
"823","Quma","GS_ext_heat","Quma_GS_ext_heat_B1_R4",93.9595791695182,289.948365446361,-6.47799415068726,"Percentage",304.181973406091,289.948365446361,275.714757486631
"824","Quma","GS_ext_heat","Quma_GS_ext_heat_B1_R5",95.1762478215318,281.953170876069,-4.00398771683978,"Percentage",290.750831094862,281.953170876069,273.155510657276
"825","Quma","con_heat","Quma_con_heat_B1_R1",94.5483410259282,280.759771416373,-4.40565170114095,"Percentage",290.439977613303,280.759771416373,271.079565219443
"826","Quma","con_heat","Quma_con_heat_B1_R2",92.2687387107136,286.422669704526,-3.29929272612565,"Percentage",293.671956770196,286.422669704526,279.173382638856
"827","Quma","con_heat","Quma_con_heat_B1_R3",93.2322301787587,284.361500255378,-3.72020998141263,"Percentage",292.535637059389,284.361500255378,276.187363451366
"828","Quma","con_heat","Quma_con_heat_B1_R4",95.4694544189268,296.087264355974,-6.92857835601906,"Percentage",311.310907005818,296.087264355974,280.863621706129
"829","Quma","con_heat","Quma_con_heat_B1_R5",92.0536861244835,292.702134856746,-5.57110413580036,"Percentage",304.943101786826,292.702134856746,280.461167926666
"830","Quma","defol2","Quma_defol2_B1_R3",20.9295346794332,298.428210604912,-6.12423908862857,"Percentage",311.88453924793,298.428210604912,284.971881961894
