#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Host Connected,Button Down,Button Up,End of File
11114,06-02-2023 14:35:10,30.360,,,,
11115,06-02-2023 14:45:10,30.381,,,,
11116,06-02-2023 14:55:10,30.457,,,,
11117,06-02-2023 15:05:10,30.499,,,,
11118,06-02-2023 15:15:10,30.467,,,,
11119,06-02-2023 15:25:10,30.156,,,,
11120,06-02-2023 15:35:10,30.296,,,,
11121,06-02-2023 15:45:10,30.296,,,,
11122,06-02-2023 15:55:10,30.328,,,,
11123,06-02-2023 16:05:10,30.349,,,,
11124,06-02-2023 16:15:10,30.371,,,,
11125,06-02-2023 16:25:10,30.360,,,,
11126,06-02-2023 16:35:10,30.360,,,,
11127,06-02-2023 16:45:10,30.381,,,,
11128,06-02-2023 16:55:10,30.360,,,,
11129,06-02-2023 17:05:10,30.360,,,,
11130,06-02-2023 17:15:10,30.349,,,,
11131,06-02-2023 17:25:10,30.381,,,,
11132,06-02-2023 17:35:10,30.392,,,,
11133,06-02-2023 17:45:10,30.381,,,,
11134,06-02-2023 17:55:10,30.349,,,,
11135,06-02-2023 18:05:10,30.360,,,,
11136,06-02-2023 18:15:10,30.339,,,,
11137,06-02-2023 18:25:10,30.360,,,,
11138,06-02-2023 18:35:10,30.339,,,,
11139,06-02-2023 18:45:10,30.349,,,,
11140,06-02-2023 18:55:10,30.349,,,,
11141,06-02-2023 19:05:10,30.371,,,,
11142,06-02-2023 19:15:10,30.349,,,,
11143,06-02-2023 19:25:10,30.371,,,,
11144,06-02-2023 19:35:10,30.371,,,,
11145,06-02-2023 19:45:10,30.424,,,,
11146,06-02-2023 19:55:10,30.328,,,,
11147,06-02-2023 20:05:10,30.467,,,,
11148,06-02-2023 20:15:10,30.242,,,,
11149,06-02-2023 20:25:10,30.328,,,,
11150,06-02-2023 20:35:10,30.253,,,,
11151,06-02-2023 20:45:10,30.478,,,,
11152,06-02-2023 20:55:10,30.296,,,,
11153,06-02-2023 21:05:10,29.792,,,,
11154,06-02-2023 21:15:10,30.070,,,,
11155,06-02-2023 21:25:10,30.006,,,,
11156,06-02-2023 21:35:10,29.137,,,,
11157,06-02-2023 21:45:10,23.185,,,,
11158,06-02-2023 21:55:10,20.042,,,,
11159,06-02-2023 22:05:10,19.785,,,,
11160,06-02-2023 22:15:10,19.549,,,,
11161,06-02-2023 22:25:10,19.538,,,,
11162,06-02-2023 22:35:10,19.667,,,,
11163,06-02-2023 22:45:10,19.517,,,,
11164,06-02-2023 22:55:10,19.581,,,,
11165,06-02-2023 23:05:10,19.292,,,,
11166,06-02-2023 23:15:10,19.538,,,,
11167,06-02-2023 23:25:10,19.560,,,,
11168,06-02-2023 23:35:10,19.646,,,,
11169,06-02-2023 23:45:10,19.624,,,,
11170,06-02-2023 23:55:10,19.689,,,,
11171,06-03-2023 00:05:10,19.517,,,,
11172,06-03-2023 00:15:10,19.721,,,,
11173,06-03-2023 00:25:10,19.860,,,,
11174,06-03-2023 00:35:10,19.517,,,,
11175,06-03-2023 00:45:10,19.367,,,,
11176,06-03-2023 00:55:10,19.335,,,,
11177,06-03-2023 01:05:10,20.182,,,,
11178,06-03-2023 01:15:10,20.021,,,,
11179,06-03-2023 01:25:10,19.828,,,,
11180,06-03-2023 01:35:10,19.806,,,,
11181,06-03-2023 01:45:10,19.806,,,,
11182,06-03-2023 01:55:10,19.742,,,,
11183,06-03-2023 02:05:10,19.710,,,,
11184,06-03-2023 02:15:10,19.785,,,,
11185,06-03-2023 02:25:10,19.474,,,,
11186,06-03-2023 02:35:10,19.335,,,,
11187,06-03-2023 02:45:10,19.217,,,,
11188,06-03-2023 02:55:10,19.817,,,,
11189,06-03-2023 03:05:10,19.871,,,,
11190,06-03-2023 03:15:10,19.721,,,,
11191,06-03-2023 03:25:10,19.871,,,,
11192,06-03-2023 03:35:10,19.656,,,,
11193,06-03-2023 03:45:10,19.689,,,,
11194,06-03-2023 03:55:10,19.635,,,,
11195,06-03-2023 04:05:10,19.613,,,,
11196,06-03-2023 04:15:10,19.571,,,,
11197,06-03-2023 04:25:10,19.903,,,,
11198,06-03-2023 04:35:10,19.495,,,,
11199,06-03-2023 04:45:10,19.678,,,,
11200,06-03-2023 04:55:10,19.689,,,,
11201,06-03-2023 05:05:10,20.010,,,,
11202,06-03-2023 05:15:10,20.085,,,,
11203,06-03-2023 05:25:10,23.517,,,,
11204,06-03-2023 05:35:10,28.976,,,,
11205,06-03-2023 05:45:10,30.274,,,,
11206,06-03-2023 05:55:10,30.457,,,,
11207,06-03-2023 06:05:10,30.124,,,,
11208,06-03-2023 06:15:10,30.392,,,,
11209,06-03-2023 06:25:10,30.574,,,,
11210,06-03-2023 06:35:10,30.639,,,,
11211,06-03-2023 06:45:10,30.682,,,,
11212,06-03-2023 06:55:10,30.414,,,,
11213,06-03-2023 07:05:10,30.049,,,,
11214,06-03-2023 07:15:10,30.135,,,,
11215,06-03-2023 07:25:10,30.274,,,,
11216,06-03-2023 07:35:10,30.392,,,,
11217,06-03-2023 07:45:10,30.489,,,,
11218,06-03-2023 07:55:10,30.553,,,,
11219,06-03-2023 08:05:10,30.596,,,,
11220,06-03-2023 08:15:10,30.671,,,,
11221,06-03-2023 08:25:10,30.682,,,,
11222,06-03-2023 08:35:10,30.167,,,,
11223,06-03-2023 08:45:10,30.435,,,,
11224,06-03-2023 08:55:10,30.371,,,,
11225,06-03-2023 09:05:10,30.360,,,,
11226,06-03-2023 09:15:10,30.360,,,,
11227,06-03-2023 09:25:10,30.371,,,,
11228,06-03-2023 09:35:10,30.381,,,,
11229,06-03-2023 09:45:10,30.392,,,,
11230,06-03-2023 09:55:10,30.392,,,,
11231,06-03-2023 10:05:10,30.403,,,,
11232,06-03-2023 10:15:10,30.403,,,,
11233,06-03-2023 10:25:10,30.424,,,,
11234,06-03-2023 10:35:10,30.435,,,,
11235,06-03-2023 10:45:10,30.457,,,,
11236,06-03-2023 10:55:10,30.328,,,,
11237,06-03-2023 11:05:10,30.135,,,,
11238,06-03-2023 11:15:10,30.199,,,,
11239,06-03-2023 11:25:10,30.317,,,,
11240,06-03-2023 11:35:10,30.446,,,,
11241,06-03-2023 11:45:10,30.328,,,,
11242,06-03-2023 11:55:10,30.221,,,,
11243,06-03-2023 12:05:10,30.199,,,,
11244,06-03-2023 12:15:10,30.178,,,,
11245,06-03-2023 12:25:10,30.167,,,,
11246,06-03-2023 12:35:10,30.371,,,,
11247,06-03-2023 12:45:10,30.746,,,,
11248,06-03-2023 12:55:10,30.682,,,,
11249,06-03-2023 13:05:10,30.692,,,,
11250,06-03-2023 13:15:10,30.296,,,,
11251,06-03-2023 13:25:10,30.092,,,,
11252,06-03-2023 13:35:10,30.199,,,,
11253,06-03-2023 13:45:10,30.360,,,,
11254,06-03-2023 13:55:10,30.585,,,,
11255,06-03-2023 14:05:10,30.671,,,,
11256,06-03-2023 14:15:10,30.274,,,,
11257,06-03-2023 14:25:10,30.360,,,,
11258,06-03-2023 14:35:10,30.532,,,,
11259,06-03-2023 14:45:10,30.231,,,,
11260,06-03-2023 14:55:10,30.242,,,,
11261,06-03-2023 15:05:10,30.306,,,,
11262,06-03-2023 15:15:10,30.339,,,,
11263,06-03-2023 15:25:10,30.371,,,,
11264,06-03-2023 15:35:10,30.360,,,,
11265,06-03-2023 15:45:10,30.371,,,,
11266,06-03-2023 15:55:10,30.381,,,,
11267,06-03-2023 16:05:10,30.371,,,,
11268,06-03-2023 16:15:10,30.424,,,,
11269,06-03-2023 16:25:10,30.381,,,,
11270,06-03-2023 16:35:10,30.371,,,,
11271,06-03-2023 16:45:10,30.371,,,,
11272,06-03-2023 16:55:10,30.381,,,,
11273,06-03-2023 17:05:10,30.360,,,,
11274,06-03-2023 17:15:10,30.371,,,,
11275,06-03-2023 17:25:10,30.135,,,,
11276,06-03-2023 17:35:10,30.221,,,,
11277,06-03-2023 17:45:10,30.274,,,,
11278,06-03-2023 17:55:10,30.296,,,,
11279,06-03-2023 18:05:10,30.199,,,,
11280,06-03-2023 18:15:10,30.306,,,,
11281,06-03-2023 18:25:10,30.424,,,,
11282,06-03-2023 18:35:10,30.478,,,,
11283,06-03-2023 18:45:10,30.532,,,,
11284,06-03-2023 18:55:10,30.639,,,,
11285,06-03-2023 19:05:10,30.242,,,,
11286,06-03-2023 19:15:10,30.317,,,,
11287,06-03-2023 19:25:10,30.392,,,,
11288,06-03-2023 19:35:10,30.457,,,,
11289,06-03-2023 19:45:10,30.381,,,,
11290,06-03-2023 19:55:10,30.349,,,,
11291,06-03-2023 20:05:10,30.403,,,,
11292,06-03-2023 20:15:10,30.403,,,,
11293,06-03-2023 20:25:10,30.403,,,,
11294,06-03-2023 20:35:10,30.403,,,,
11295,06-03-2023 20:45:10,30.371,,,,
11296,06-03-2023 20:55:10,30.274,,,,
11297,06-03-2023 21:05:10,29.824,,,,
11298,06-03-2023 21:15:10,29.845,,,,
11299,06-03-2023 21:25:10,29.985,,,,
11300,06-03-2023 21:35:10,29.116,,,,
11301,06-03-2023 21:45:10,23.099,,,,
11302,06-03-2023 21:55:10,20.235,,,,
11303,06-03-2023 22:05:10,19.903,,,,
11304,06-03-2023 22:15:10,19.453,,,,
11305,06-03-2023 22:25:10,19.238,,,,
11306,06-03-2023 22:35:10,19.431,,,,
11307,06-03-2023 22:45:10,19.613,,,,
11308,06-03-2023 22:55:10,19.721,,,,
11309,06-03-2023 23:05:10,19.796,,,,
11310,06-03-2023 23:15:10,19.474,,,,
11311,06-03-2023 23:25:10,19.152,,,,
11312,06-03-2023 23:35:10,19.367,,,,
11313,06-03-2023 23:45:10,19.774,,,,
11314,06-03-2023 23:55:10,19.603,,,,
11315,06-04-2023 00:05:10,19.420,,,,
11316,06-04-2023 00:15:10,19.506,,,,
11317,06-04-2023 00:25:10,19.517,,,,
11318,06-04-2023 00:35:10,19.753,,,,
11319,06-04-2023 00:45:10,19.571,,,,
11320,06-04-2023 00:55:10,19.592,,,,
11321,06-04-2023 01:05:10,19.517,,,,
11322,06-04-2023 01:15:10,19.603,,,,
11323,06-04-2023 01:25:10,19.731,,,,
11324,06-04-2023 01:35:10,19.613,,,,
11325,06-04-2023 01:45:10,19.624,,,,
11326,06-04-2023 01:55:10,19.667,,,,
11327,06-04-2023 02:05:10,19.474,,,,
11328,06-04-2023 02:15:10,19.667,,,,
11329,06-04-2023 02:25:10,19.699,,,,
11330,06-04-2023 02:35:10,19.731,,,,
11331,06-04-2023 02:45:10,19.774,,,,
11332,06-04-2023 02:55:10,19.485,,,,
11333,06-04-2023 03:05:10,19.571,,,,
11334,06-04-2023 03:15:10,19.506,,,,
11335,06-04-2023 03:25:10,19.474,,,,
11336,06-04-2023 03:35:10,19.506,,,,
11337,06-04-2023 03:45:10,19.485,,,,
11338,06-04-2023 03:55:10,19.442,,,,
11339,06-04-2023 04:05:10,19.474,,,,
11340,06-04-2023 04:15:10,19.517,,,,
11341,06-04-2023 04:25:10,19.528,,,,
11342,06-04-2023 04:35:10,20.053,,,,
11343,06-04-2023 04:45:10,19.903,,,,
11344,06-04-2023 04:55:10,19.935,,,,
11345,06-04-2023 05:05:10,20.128,,,,
11346,06-04-2023 05:15:10,19.871,,,,
11347,06-04-2023 05:25:10,23.721,,,,
11348,06-04-2023 05:35:10,29.169,,,,
11349,06-04-2023 05:45:10,30.360,,,,
11350,06-04-2023 05:55:10,30.725,,,,
11351,06-04-2023 06:05:10,30.542,,,,
11352,06-04-2023 06:15:10,30.617,,,,
11353,06-04-2023 06:25:10,30.532,,,,
11354,06-04-2023 06:35:10,30.617,,,,
11355,06-04-2023 06:45:10,30.457,,,,
11356,06-04-2023 06:55:10,30.457,,,,
11357,06-04-2023 07:05:10,30.478,,,,
11358,06-04-2023 07:15:10,30.467,,,,
11359,06-04-2023 07:25:10,30.478,,,,
11360,06-04-2023 07:35:10,30.457,,,,
11361,06-04-2023 07:45:10,30.296,,,,
11362,06-04-2023 07:55:10,30.263,,,,
11363,06-04-2023 08:05:10,30.457,,,,
11364,06-04-2023 08:15:10,30.843,,,,
11365,06-04-2023 08:25:10,30.832,,,,
11366,06-04-2023 08:35:10,30.435,,,,
11367,06-04-2023 08:45:10,30.446,,,,
11368,06-04-2023 08:55:10,30.296,,,,
11369,06-04-2023 09:05:10,30.317,,,,
11370,06-04-2023 09:15:10,30.360,,,,
11371,06-04-2023 09:25:10,30.403,,,,
11372,06-04-2023 09:35:10,30.467,,,,
11373,06-04-2023 09:45:10,30.457,,,,
11374,06-04-2023 09:55:10,30.510,,,,
11375,06-04-2023 10:05:10,30.489,,,,
11376,06-04-2023 10:15:10,30.521,,,,
11377,06-04-2023 10:25:10,30.542,,,,
11378,06-04-2023 10:35:10,30.553,,,,
11379,06-04-2023 10:45:10,30.564,,,,
11380,06-04-2023 10:55:10,30.553,,,,
11381,06-04-2023 11:05:10,30.145,,,,
11382,06-04-2023 11:15:10,30.103,,,,
11383,06-04-2023 11:25:10,30.167,,,,
11384,06-04-2023 11:35:10,30.242,,,,
11385,06-04-2023 11:45:10,30.296,,,,
11386,06-04-2023 11:55:10,30.757,,,,
11387,06-04-2023 12:05:10,30.864,,,,
11388,06-04-2023 12:15:10,30.564,,,,
11389,06-04-2023 12:25:10,30.467,,,,
11390,06-04-2023 12:35:10,30.424,,,,
11391,06-04-2023 12:45:10,30.424,,,,
11392,06-04-2023 12:55:10,30.435,,,,
11393,06-04-2023 13:05:10,30.414,,,,
11394,06-04-2023 13:15:10,30.414,,,,
11395,06-04-2023 13:25:10,30.414,,,,
11396,06-04-2023 13:35:10,30.381,,,,
11397,06-04-2023 13:45:10,30.403,,,,
11398,06-04-2023 13:55:10,30.414,,,,
11399,06-04-2023 14:05:10,30.424,,,,
11400,06-04-2023 14:15:10,30.381,,,,
11401,06-04-2023 14:25:10,30.414,,,,
11402,06-04-2023 14:35:10,30.414,,,,
11403,06-04-2023 14:45:10,30.414,,,,
11404,06-04-2023 14:55:10,30.414,,,,
11405,06-04-2023 15:05:10,30.414,,,,
11406,06-04-2023 15:15:10,30.403,,,,
11407,06-04-2023 15:25:10,30.414,,,,
11408,06-04-2023 15:35:10,30.392,,,,
11409,06-04-2023 15:45:10,30.403,,,,
11410,06-04-2023 15:55:10,30.403,,,,
11411,06-04-2023 16:05:10,30.392,,,,
11412,06-04-2023 16:15:10,30.414,,,,
11413,06-04-2023 16:25:10,30.403,,,,
11414,06-04-2023 16:35:10,30.414,,,,
11415,06-04-2023 16:45:10,30.414,,,,
11416,06-04-2023 16:55:10,30.403,,,,
11417,06-04-2023 17:05:10,30.424,,,,
11418,06-04-2023 17:15:10,30.392,,,,
11419,06-04-2023 17:25:10,30.371,,,,
11420,06-04-2023 17:35:10,30.381,,,,
11421,06-04-2023 17:45:10,30.381,,,,
11422,06-04-2023 17:55:10,30.403,,,,
11423,06-04-2023 18:05:10,30.403,,,,
11424,06-04-2023 18:15:10,30.403,,,,
11425,06-04-2023 18:25:10,30.392,,,,
11426,06-04-2023 18:35:10,30.392,,,,
11427,06-04-2023 18:45:10,30.381,,,,
11428,06-04-2023 18:55:10,30.381,,,,
11429,06-04-2023 19:05:10,30.403,,,,
11430,06-04-2023 19:15:10,30.381,,,,
11431,06-04-2023 19:25:10,30.403,,,,
11432,06-04-2023 19:35:10,30.392,,,,
11433,06-04-2023 19:45:10,30.381,,,,
11434,06-04-2023 19:55:10,30.403,,,,
11435,06-04-2023 20:05:10,30.414,,,,
11436,06-04-2023 20:15:10,30.403,,,,
11437,06-04-2023 20:25:10,30.403,,,,
11438,06-04-2023 20:35:10,30.403,,,,
11439,06-04-2023 20:45:10,30.414,,,,
11440,06-04-2023 20:55:10,30.285,,,,
11441,06-04-2023 21:05:10,29.824,,,,
11442,06-04-2023 21:15:10,29.867,,,,
11443,06-04-2023 21:25:10,29.845,,,,
11444,06-04-2023 21:35:10,29.298,,,,
11445,06-04-2023 21:45:10,23.657,,,,
11446,06-04-2023 21:55:10,20.343,,,,
11447,06-04-2023 22:05:10,19.549,,,,
11448,06-04-2023 22:15:10,19.710,,,,
11449,06-04-2023 22:25:10,19.367,,,,
11450,06-04-2023 22:35:10,19.442,,,,
11451,06-04-2023 22:45:10,19.710,,,,
11452,06-04-2023 22:55:10,19.356,,,,
11453,06-04-2023 23:05:10,19.506,,,,
11454,06-04-2023 23:15:10,19.635,,,,
11455,06-04-2023 23:25:10,19.689,,,,
11456,06-04-2023 23:35:10,19.689,,,,
11457,06-04-2023 23:45:10,19.689,,,,
11458,06-04-2023 23:55:10,19.656,,,,
11459,06-05-2023 00:05:10,19.613,,,,
11460,06-05-2023 00:15:10,19.603,,,,
11461,06-05-2023 00:25:10,19.581,,,,
11462,06-05-2023 00:35:10,19.571,,,,
11463,06-05-2023 00:45:10,19.571,,,,
11464,06-05-2023 00:55:10,19.613,,,,
11465,06-05-2023 01:05:10,19.613,,,,
11466,06-05-2023 01:15:10,19.656,,,,
11467,06-05-2023 01:25:10,19.689,,,,
11468,06-05-2023 01:35:10,19.699,,,,
11469,06-05-2023 01:45:10,19.710,,,,
11470,06-05-2023 01:55:10,19.689,,,,
11471,06-05-2023 02:05:10,19.152,,,,
11472,06-05-2023 02:15:10,19.538,,,,
11473,06-05-2023 02:25:10,19.302,,,,
11474,06-05-2023 02:35:10,19.485,,,,
11475,06-05-2023 02:45:10,19.828,,,,
11476,06-05-2023 02:55:10,19.603,,,,
11477,06-05-2023 03:05:10,19.667,,,,
11478,06-05-2023 03:15:10,19.731,,,,
11479,06-05-2023 03:25:10,19.581,,,,
11480,06-05-2023 03:35:10,19.613,,,,
11481,06-05-2023 03:45:10,19.345,,,,
11482,06-05-2023 03:55:10,19.849,,,,
11483,06-05-2023 04:05:10,19.957,,,,
11484,06-05-2023 04:15:10,19.420,,,,
11485,06-05-2023 04:25:10,19.302,,,,
11486,06-05-2023 04:35:10,19.624,,,,
11487,06-05-2023 04:45:10,19.613,,,,
11488,06-05-2023 04:55:10,19.581,,,,
11489,06-05-2023 05:05:10,20.042,,,,
11490,06-05-2023 05:15:10,19.935,,,,
11491,06-05-2023 05:25:10,23.871,,,,
11492,06-05-2023 05:35:10,29.234,,,,
11493,06-05-2023 05:45:10,30.274,,,,
11494,06-05-2023 05:55:10,30.467,,,,
11495,06-05-2023 06:05:10,30.660,,,,
11496,06-05-2023 06:15:10,30.124,,,,
11497,06-05-2023 06:25:10,30.156,,,,
11498,06-05-2023 06:35:10,30.306,,,,
11499,06-05-2023 06:45:10,30.435,,,,
11500,06-05-2023 06:55:10,30.521,,,,
11501,06-05-2023 07:05:10,30.607,,,,
11502,06-05-2023 07:15:10,30.639,,,,
11503,06-05-2023 07:25:10,30.650,,,,
11504,06-05-2023 07:35:10,30.553,,,,
11505,06-05-2023 07:45:10,30.564,,,,
11506,06-05-2023 07:55:10,30.274,,,,
11507,06-05-2023 08:05:10,30.306,,,,
11508,06-05-2023 08:15:10,30.317,,,,
11509,06-05-2023 08:25:10,30.339,,,,
11510,06-05-2023 08:35:10,30.371,,,,
11511,06-05-2023 08:45:10,30.392,,,,
11512,06-05-2023 08:55:10,30.457,,,,
11513,06-05-2023 09:05:10,30.446,,,,
11514,06-05-2023 09:15:10,30.457,,,,
11515,06-05-2023 09:25:10,30.510,,,,
11516,06-05-2023 09:35:10,30.510,,,,
11517,06-05-2023 09:45:10,30.553,,,,
11518,06-05-2023 09:55:10,30.553,,,,
11519,06-05-2023 10:05:10,30.574,,,,
11520,06-05-2023 10:15:10,30.617,,,,
11521,06-05-2023 10:25:10,30.424,,,,
11522,06-05-2023 10:35:10,30.360,,,,
11523,06-05-2023 10:45:10,30.210,,,,
11524,06-05-2023 10:55:10,30.360,,,,
11525,06-05-2023 11:05:10,30.596,,,,
11526,06-05-2023 11:15:10,30.553,,,,
11527,06-05-2023 11:25:10,30.532,,,,
11528,06-05-2023 11:35:10,30.553,,,,
11529,06-05-2023 11:45:10,30.574,,,,
11530,06-05-2023 11:55:10,29.920,,,,
11531,06-05-2023 12:05:10,29.963,,,,
11532,06-05-2023 12:15:10,30.081,,,,
11533,06-05-2023 12:25:10,30.778,,,,
11534,06-05-2023 12:35:10,30.521,,,,
11535,06-05-2023 12:45:10,30.628,,,,
11536,06-05-2023 12:55:10,30.231,,,,
11537,06-05-2023 13:05:10,30.210,,,,
11538,06-05-2023 13:15:10,30.221,,,,
11539,06-05-2023 13:25:10,30.231,,,,
11540,06-05-2023 13:35:10,30.553,,,,
11541,06-05-2023 13:45:10,30.639,,,,
11542,06-05-2023 13:55:10,30.596,,,,
11543,06-05-2023 14:05:10,30.639,,,,
11544,06-05-2023 14:15:10,30.660,,,,
11545,06-05-2023 14:25:10,30.135,,,,
11546,06-05-2023 14:35:10,30.349,,,,
11547,06-05-2023 14:45:10,30.457,,,,
11548,06-05-2023 14:55:10,30.435,,,,
11549,06-05-2023 15:05:10,30.339,,,,
11550,06-05-2023 15:15:10,30.360,,,,
11551,06-05-2023 15:25:10,30.392,,,,
11552,06-05-2023 15:35:10,30.403,,,,
11553,06-05-2023 15:45:10,30.467,,,,
11554,06-05-2023 15:55:10,30.392,,,,
11555,06-05-2023 16:05:10,30.285,,,,
11556,06-05-2023 16:15:10,30.360,,,,
11557,06-05-2023 16:25:10,30.221,,,,
11558,06-05-2023 16:35:10,30.274,,,,
11559,06-05-2023 16:45:10,30.339,,,,
11560,06-05-2023 16:55:10,30.414,,,,
11561,06-05-2023 17:05:10,30.489,,,,
11562,06-05-2023 17:15:10,30.542,,,,
11563,06-05-2023 17:25:10,30.607,,,,
11564,06-05-2023 17:35:10,30.274,,,,
11565,06-05-2023 17:45:10,30.306,,,,
11566,06-05-2023 17:55:10,30.381,,,,
11567,06-05-2023 18:05:10,30.349,,,,
11568,06-05-2023 18:15:10,30.457,,,,
11569,06-05-2023 18:25:10,30.457,,,,
11570,06-05-2023 18:35:10,30.339,,,,
11571,06-05-2023 18:45:10,30.371,,,,
11572,06-05-2023 18:55:10,30.424,,,,
11573,06-05-2023 19:05:10,30.392,,,,
11574,06-05-2023 19:15:10,30.414,,,,
11575,06-05-2023 19:25:10,30.371,,,,
11576,06-05-2023 19:35:10,30.263,,,,
11577,06-05-2023 19:45:10,30.521,,,,
11578,06-05-2023 19:55:10,30.489,,,,
11579,06-05-2023 20:05:10,30.478,,,,
11580,06-05-2023 20:15:10,30.328,,,,
11581,06-05-2023 20:25:10,30.328,,,,
11582,06-05-2023 20:35:10,30.510,,,,
11583,06-05-2023 20:45:10,30.617,,,,
11584,06-05-2023 20:55:10,30.156,,,,
11585,06-05-2023 21:05:10,29.781,,,,
11586,06-05-2023 21:15:10,29.931,,,,
11587,06-05-2023 21:25:10,29.910,,,,
11588,06-05-2023 21:35:10,29.309,,,,
11589,06-05-2023 21:45:10,23.689,,,,
11590,06-05-2023 21:55:10,20.214,,,,
11591,06-05-2023 22:05:10,19.785,,,,
11592,06-05-2023 22:15:10,19.871,,,,
11593,06-05-2023 22:25:10,19.656,,,,
11594,06-05-2023 22:35:10,19.453,,,,
11595,06-05-2023 22:45:10,19.613,,,,
11596,06-05-2023 22:55:10,19.603,,,,
11597,06-05-2023 23:05:10,19.410,,,,
11598,06-05-2023 23:15:10,19.603,,,,
11599,06-05-2023 23:25:10,19.549,,,,
11600,06-05-2023 23:35:10,19.517,,,,
11601,06-05-2023 23:45:10,19.495,,,,
11602,06-05-2023 23:55:10,19.646,,,,
11603,06-06-2023 00:05:10,19.538,,,,
11604,06-06-2023 00:15:10,19.506,,,,
11605,06-06-2023 00:25:10,19.560,,,,
11606,06-06-2023 00:35:10,19.753,,,,
11607,06-06-2023 00:45:10,19.506,,,,
11608,06-06-2023 00:55:10,19.538,,,,
11609,06-06-2023 01:05:10,19.517,,,,
11610,06-06-2023 01:15:10,19.420,,,,
11611,06-06-2023 01:25:10,19.474,,,,
11612,06-06-2023 01:35:10,19.678,,,,
11613,06-06-2023 01:45:10,19.463,,,,
11614,06-06-2023 01:55:10,19.528,,,,
11615,06-06-2023 02:05:10,19.613,,,,
11616,06-06-2023 02:15:10,19.656,,,,
11617,06-06-2023 02:25:10,19.581,,,,
11618,06-06-2023 02:35:10,19.560,,,,
11619,06-06-2023 02:45:10,19.538,,,,
11620,06-06-2023 02:55:10,19.581,,,,
11621,06-06-2023 03:05:10,19.592,,,,
11622,06-06-2023 03:15:10,19.624,,,,
11623,06-06-2023 03:25:10,19.624,,,,
11624,06-06-2023 03:35:10,19.678,,,,
11625,06-06-2023 03:45:10,19.667,,,,
11626,06-06-2023 03:55:10,19.667,,,,
11627,06-06-2023 04:05:10,19.656,,,,
11628,06-06-2023 04:15:10,19.656,,,,
11629,06-06-2023 04:25:10,19.678,,,,
11630,06-06-2023 04:35:10,19.227,,,,
11631,06-06-2023 04:45:10,19.410,,,,
11632,06-06-2023 04:55:10,19.613,,,,
11633,06-06-2023 05:05:10,20.042,,,,
11634,06-06-2023 05:15:10,20.010,,,,
11635,06-06-2023 05:25:10,23.099,,,,
11636,06-06-2023 05:35:10,28.730,,,,
11637,06-06-2023 05:45:10,30.274,,,,
11638,06-06-2023 05:55:10,30.381,,,,
11639,06-06-2023 06:05:10,30.532,,,,
11640,06-06-2023 06:15:10,30.596,,,,
11641,06-06-2023 06:25:10,30.521,,,,
11642,06-06-2023 06:35:10,30.510,,,,
11643,06-06-2023 06:45:10,30.499,,,,
11644,06-06-2023 06:55:10,30.596,,,,
11645,06-06-2023 07:05:10,30.553,,,,
11646,06-06-2023 07:15:10,30.489,,,,
11647,06-06-2023 07:25:10,30.424,,,,
11648,06-06-2023 07:35:10,30.371,,,,
11649,06-06-2023 07:45:10,30.360,,,,
11650,06-06-2023 07:55:10,30.339,,,,
11651,06-06-2023 08:05:10,30.328,,,,
11652,06-06-2023 08:15:10,30.360,,,,
11653,06-06-2023 08:25:10,30.414,,,,
11654,06-06-2023 08:35:10,30.381,,,,
11655,06-06-2023 08:45:10,30.360,,,,
11656,06-06-2023 08:55:10,30.371,,,,
11657,06-06-2023 09:05:10,30.360,,,,
11658,06-06-2023 09:15:10,30.381,,,,
11659,06-06-2023 09:25:10,30.381,,,,
11660,06-06-2023 09:35:10,30.403,,,,
11661,06-06-2023 09:45:10,30.424,,,,
11662,06-06-2023 09:55:10,30.467,,,,
11663,06-06-2023 10:05:10,30.467,,,,
11664,06-06-2023 10:15:10,30.478,,,,
11665,06-06-2023 10:25:10,30.510,,,,
11666,06-06-2023 10:35:10,30.521,,,,
11667,06-06-2023 10:45:10,30.542,,,,
11668,06-06-2023 10:55:10,30.585,,,,
11669,06-06-2023 11:05:10,30.596,,,,
11670,06-06-2023 11:14:09,,Logged,,,
11671,06-06-2023 11:14:53,,Logged,,,
11672,06-06-2023 11:15:10,30.585,,,,
11673,06-06-2023 11:25:10,30.457,,,,
11674,06-06-2023 11:35:10,30.521,,,,
11675,06-06-2023 11:45:10,30.553,,,,
11676,06-06-2023 11:55:10,30.585,,,,
11677,06-06-2023 12:05:10,30.028,,,,
11678,06-06-2023 12:15:10,30.231,,,,
11679,06-06-2023 12:25:10,30.296,,,,
11680,06-06-2023 12:35:10,30.360,,,,
11681,06-06-2023 12:45:10,30.424,,,,
11682,06-06-2023 12:55:10,30.392,,,,
11683,06-06-2023 13:05:10,30.414,,,,
11684,06-06-2023 13:15:10,30.414,,,,
11685,06-06-2023 13:25:10,30.414,,,,
11686,06-06-2023 13:35:10,30.381,,,,
11687,06-06-2023 13:45:10,30.381,,,,
11688,06-06-2023 13:55:10,30.403,,,,
11689,06-06-2023 14:05:10,30.403,,,,
11690,06-06-2023 14:15:10,30.403,,,,
11691,06-06-2023 14:25:10,30.392,,,,
11692,06-06-2023 14:35:10,30.414,,,,
11693,06-06-2023 14:45:10,30.403,,,,
11694,06-06-2023 14:55:10,30.435,,,,
